Countries,china,greece,albania,belarus,iran,anguilla,croatia,guadeloupe,slovakia,botswana,mongolia,bahrain,china-macao-sar,china-hong-kong-sar,russia,kazakhstan,comoros,namibia,singapore,mexico,isle-of-man,ireland,turks-and-caicos-islands,burundi,saint-martin,british-virgin-islands,laos,wallis-and-futuna-islands,sweden,marshall-islands,australia,myanmar,india,venezuela,togo,sierra-leone,liberia,maldives,uganda,tajikistan,montenegro,philippines,belize,switzerland,italy,martinique,netherlands,france,falkland-islands-malvinas,montserrat,us,saint-helena,uruguay,rwanda,samoa,sudan,turkey,romania,serbia,mali,democratic-republic-of-the-congo,zambia,iraq,costa-rica,cuba,greenland,paraguay,equatorial-guinea,ecuador,suriname,latvia,nepal,somalia,bermuda,chad,kuwait,mayotte,tonga,macedonia,ghana,azerbaijan,mauritania,benin,saint-barthelemy,south-sudan,czech-republic,state-of-palestine,moldova,fiji,haiti,burkina-faso,aruba,saint-vincent-and-the-grenadines,estonia,solomon-islands,norway,barbados,guyana,eritrea,trinidad-and-tobago,cabo-verde,timor-leste,guatemala,lithuania,belgium,curacao,kenya,malaysia,egypt,pakistan,honduras,dominica,liechtenstein,jamaica,bulgaria,brazil,andorra,canada,niger,nicaragua,united-arab-emirates,lesotho,bolivia,kyrgyzstan,colombia,portugal,french-guiana,mauritius,slovenia,ukraine,senegal,congo,bahamas,djibouti,saint-lucia,south-africa,san-marino,new-zealand,morocco,afghanistan,holy-see,spain,angola,thailand,sao-tome-and-principe,gibraltar,channel-islands,caribbean-netherlands,saint-pierre-and-miquelon,ethiopia,saint-kitts-and-nevis,micronesia,tanzania,uk,denmark,vanuatu,el-salvador,armenia,nigeria,uzbekistan,saudi-arabia,zimbabwe,hungary,central-african-republic,malawi,seychelles,sri-lanka,mozambique,monaco,french-polynesia,grenada,israel,bosnia-and-herzegovina,antigua-and-barbuda,japan,libya,cyprus,reunion,austria,guinea-bissau,new-caledonia,tunisia,cayman-islands,luxembourg,viet-nam,south-korea,lebanon,papua-new-guinea,syria,gabon,swaziland,yemen,bhutan,jordan,faeroe-islands,cote-d-ivoire,dominican-republic,panama,bangladesh,argentina,cambodia,oman,indonesia,qatar,gambia,madagascar,germany,western-sahara,sint-maarten,poland,malta,guinea,taiwan,finland,peru,georgia,iceland,algeria,cameroon,chile,brunei-darussalam
"May 31, 2020",0,0,0,6,63,0,0,0,0,0,0,2,NULL,0,138,2,0,0,0,566,0,0,0,0,0,0,0,0,46,NULL,0,0,224,0,0,0,0,0,0,0,0,7,0,0,75,0,5,31,NULL,NULL,711,NULL,0,0,NULL,32,25,8,1,1,3,0,10,0,0,NULL,0,0,63,0,0,3,5,0,0,7,0,NULL,2,1,2,3,0,0,0,0,0,4,0,6,0,0,0,0,NULL,0,0,0,0,0,0,0,12,0,23,0,1,0,46,92,2,0,0,0,1,480,0,222,0,0,2,0,13,0,49,14,0,0,0,12,0,1,0,2,0,41,0,0,1,8,NULL,41,0,0,0,0,0,0,NULL,3,0,NULL,0,73,3,NULL,2,4,14,1,23,0,2,1,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0,0,0,0,4,6,40,29,0,7,40,2,0,0,5,NULL,0,3,0,0,0,2,674,0,0,7,0,64,0
"Jun 01, 2020",0,4,0,5,81,0,0,0,0,0,0,0,NULL,0,162,1,0,0,1,593,0,0,0,0,0,0,0,0,39,NULL,0,0,200,3,0,0,0,1,0,0,0,3,0,0,60,0,6,31,NULL,NULL,718,NULL,1,0,NULL,16,23,12,1,1,0,0,10,0,0,NULL,0,0,95,0,0,0,1,0,1,8,3,NULL,7,0,5,0,0,0,0,0,0,10,0,3,0,0,0,0,NULL,0,0,0,0,0,0,0,6,1,22,0,5,0,46,62,11,0,0,0,0,732,0,31,1,0,2,0,4,0,30,14,0,0,1,10,0,0,0,0,0,22,0,0,0,8,NULL,29,0,0,0,0,0,0,NULL,1,0,NULL,0,94,2,NULL,0,8,12,0,22,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,8,22,45,0,1,28,2,0,0,13,NULL,0,10,0,0,0,0,610,0,0,8,8,67,0
"Jun 02, 2020",0,0,0,3,64,0,0,0,0,0,0,0,NULL,0,182,2,0,0,0,623,0,8,0,0,0,0,0,0,36,NULL,0,0,222,1,0,0,1,1,0,0,0,6,0,0,55,0,5,107,NULL,NULL,1145,NULL,0,1,NULL,12,22,12,1,0,0,0,20,0,0,NULL,0,0,117,0,0,0,0,0,0,6,0,NULL,1,2,3,8,0,0,0,2,0,2,0,1,0,0,0,0,NULL,1,0,0,0,0,1,0,8,0,21,0,2,0,47,81,5,0,0,0,4,1232,0,69,0,11,3,0,39,4,40,12,0,0,0,9,1,0,0,1,0,51,0,0,1,5,NULL,21,0,1,0,0,1,0,NULL,2,0,NULL,0,237,4,NULL,0,19,15,0,24,0,5,0,0,0,0,0,0,0,0,5,3,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3,0,3,0,0,0,0,13,8,37,34,0,9,22,3,0,0,56,NULL,0,18,0,0,0,2,650,1,0,6,1,85,0
"Jun 03, 2020",0,0,0,5,70,0,0,0,0,0,0,1,NULL,0,178,3,0,0,0,680,0,1,0,0,0,0,0,0,28,NULL,0,0,260,2,0,1,0,0,0,1,0,8,0,0,71,0,10,81,NULL,NULL,1125,NULL,0,0,NULL,9,24,8,0,1,3,0,21,0,0,NULL,0,0,127,0,0,1,0,0,0,4,0,NULL,4,0,5,3,0,0,0,1,0,3,0,3,0,0,0,0,NULL,0,0,0,0,0,0,0,7,0,23,0,3,0,36,70,8,0,0,0,2,1269,0,103,0,0,1,0,43,11,36,11,0,0,0,8,2,0,0,1,0,38,0,0,0,24,NULL,31,0,0,0,0,0,0,NULL,3,0,NULL,0,249,0,NULL,3,12,1,1,30,0,2,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,8,0,0,0,2,1,5,37,37,0,8,35,2,0,0,25,NULL,0,23,0,0,0,1,584,0,0,6,0,98,0
"Jun 04, 2020",0,1,0,5,59,0,0,0,0,0,0,1,NULL,0,169,3,0,0,0,642,0,5,0,0,0,0,0,0,44,NULL,0,0,277,0,0,0,0,0,0,0,0,10,0,0,88,0,13,44,NULL,NULL,1034,NULL,0,0,NULL,26,21,9,1,6,3,0,15,0,0,NULL,0,0,0,0,1,1,0,0,0,6,1,NULL,2,0,2,5,0,0,0,1,0,5,0,2,0,0,0,0,NULL,1,0,0,0,0,0,0,20,0,20,0,4,0,38,85,9,0,0,1,13,1492,0,139,0,0,3,0,31,0,42,8,0,0,0,12,0,0,0,0,0,57,0,0,2,6,NULL,26,0,0,0,0,0,0,NULL,1,0,NULL,0,139,2,NULL,2,6,8,0,32,0,5,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8,0,0,0,0,4,6,35,66,0,0,23,0,0,1,37,NULL,0,2,0,0,0,1,658,0,0,8,3,92,0
"Jun 05, 2020",0,0,0,6,63,0,0,0,0,0,0,2,NULL,0,144,0,0,0,0,665,0,6,0,0,0,0,0,0,37,NULL,0,0,287,0,0,0,2,0,0,0,0,3,0,0,85,0,15,46,NULL,NULL,984,NULL,0,0,NULL,19,18,11,1,2,3,0,14,0,0,NULL,0,0,127,0,0,1,0,0,2,8,0,NULL,2,4,4,4,0,0,0,3,0,8,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,15,0,14,0,1,1,40,71,9,0,0,0,0,1008,0,66,0,0,1,0,19,7,58,10,0,0,0,15,0,0,0,0,0,61,0,0,0,9,NULL,31,0,0,0,0,0,0,NULL,1,0,NULL,0,253,4,NULL,2,7,10,0,31,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,5,7,30,63,0,5,49,4,0,0,27,NULL,0,20,0,0,0,0,661,0,0,9,2,104,0
"Jun 06, 2020",0,0,1,4,75,0,1,0,0,0,0,1,NULL,0,197,1,0,0,1,644,0,8,0,0,0,0,0,0,29,NULL,0,0,297,2,0,1,0,1,0,0,0,7,0,0,72,0,6,31,NULL,NULL,728,NULL,0,0,NULL,16,21,6,1,3,1,0,33,0,0,NULL,0,0,197,0,0,3,3,0,1,10,0,NULL,2,2,2,6,0,0,0,0,0,8,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,58,0,12,0,4,1,32,101,5,0,0,0,1,910,0,70,0,0,1,0,15,0,60,9,0,0,0,15,2,2,0,0,0,45,0,0,0,18,NULL,16,0,0,0,0,0,0,NULL,1,0,NULL,0,151,1,NULL,0,7,9,1,34,0,3,1,0,0,0,0,0,0,0,4,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,16,35,42,0,0,31,2,0,1,6,NULL,0,16,0,0,0,0,624,0,0,8,7,105,0
"Jun 07, 2020",0,0,0,6,72,0,0,0,0,0,0,2,NULL,0,134,0,0,0,0,588,0,1,0,0,0,0,0,0,33,NULL,0,0,262,0,0,0,0,0,0,0,0,9,0,0,53,0,2,13,NULL,NULL,444,NULL,0,0,NULL,0,23,11,1,2,3,0,28,0,0,NULL,0,0,34,0,0,0,1,0,0,10,0,NULL,2,0,4,6,0,0,4,0,0,10,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,14,1,11,0,1,0,39,70,2,0,0,0,0,542,0,27,0,0,1,0,35,0,54,5,0,0,0,11,2,0,0,2,0,47,0,0,0,30,NULL,20,0,0,0,0,0,0,NULL,7,0,NULL,0,61,2,NULL,0,10,12,0,36,0,1,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,7,42,42,0,3,50,3,0,1,7,NULL,0,4,0,0,0,1,693,0,0,9,0,734,0
"Jun 08, 2020",0,2,0,7,70,0,0,0,0,0,0,1,NULL,0,112,2,0,0,0,654,0,4,0,0,0,0,0,0,38,NULL,0,0,267,0,0,1,0,0,0,0,0,8,0,2,65,0,3,54,NULL,NULL,610,NULL,0,0,NULL,17,19,6,1,0,3,3,24,0,0,NULL,0,0,56,1,1,1,1,0,1,5,0,NULL,3,4,5,4,1,0,5,1,0,12,0,1,0,0,0,0,NULL,1,0,0,0,0,0,0,22,2,12,0,1,0,34,68,8,0,0,0,4,813,0,35,0,0,5,0,14,4,49,6,1,0,0,9,0,0,0,3,0,84,0,0,0,12,NULL,12,0,0,0,0,0,0,NULL,0,0,NULL,0,47,4,NULL,2,11,7,1,34,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,42,76,0,6,32,3,0,0,7,NULL,0,9,0,0,0,0,562,0,0,8,0,84,0
"Jun 09, 2020",0,1,0,6,74,0,2,0,0,0,0,2,NULL,0,171,4,0,0,0,683,0,8,0,0,0,0,0,0,33,NULL,0,0,247,1,0,1,1,0,0,0,0,6,0,1,79,0,15,87,NULL,NULL,1052,NULL,0,0,NULL,23,18,15,0,2,2,0,22,1,0,NULL,0,0,127,0,0,1,1,0,1,4,3,NULL,1,0,5,2,0,0,0,0,0,12,0,3,0,0,0,0,NULL,0,0,0,0,0,0,0,15,0,9,0,3,0,35,109,4,0,0,0,3,1185,0,62,0,9,2,0,13,4,64,7,0,0,0,13,3,2,0,3,0,84,0,0,2,15,NULL,18,0,0,0,0,2,0,NULL,5,0,NULL,0,188,0,NULL,3,6,4,0,37,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,0,5,5,45,63,0,2,40,5,0,0,48,NULL,0,17,0,0,0,1,733,0,0,9,0,21,0
"Jun 10, 2020",0,0,0,6,81,0,0,0,0,0,0,3,NULL,0,216,5,0,0,0,733,0,4,0,0,0,0,0,0,39,NULL,0,0,389,0,0,0,0,0,0,0,0,10,0,0,71,0,11,23,NULL,NULL,1001,NULL,0,0,NULL,16,17,6,1,2,6,0,34,1,0,NULL,0,0,80,0,0,0,0,0,1,2,0,NULL,7,0,4,10,0,0,0,1,0,6,0,2,0,0,0,0,NULL,0,0,0,0,0,0,0,22,0,12,0,1,1,36,86,9,0,0,0,0,1300,0,63,0,0,1,0,15,7,61,5,0,0,0,23,0,0,0,0,0,49,0,0,1,21,NULL,10,0,0,0,0,0,0,NULL,3,0,NULL,0,159,0,NULL,6,10,17,1,36,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,3,6,10,37,47,0,1,36,4,0,1,13,NULL,0,23,0,0,0,0,714,0,0,8,0,217,0
"Jun 11, 2020",0,0,1,5,78,0,0,0,0,0,0,3,NULL,0,174,0,0,0,0,679,0,8,0,0,0,0,0,0,35,NULL,0,0,394,0,0,0,0,0,0,1,0,9,0,1,53,0,2,27,NULL,NULL,890,NULL,0,0,NULL,0,17,9,1,1,2,0,31,0,1,NULL,0,0,0,0,0,0,0,0,0,4,0,NULL,5,0,6,3,0,0,5,1,0,4,0,2,0,0,0,0,NULL,3,0,0,0,0,1,0,27,0,12,0,3,0,35,105,19,0,0,0,1,1261,0,34,0,0,2,0,32,0,55,7,0,0,0,21,3,0,0,3,0,76,0,0,0,21,NULL,24,1,0,0,0,0,0,NULL,5,0,NULL,0,82,0,NULL,0,18,5,0,38,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,7,0,0,0,0,11,5,37,79,0,5,41,3,0,0,7,NULL,0,9,0,0,0,1,800,0,0,9,0,196,0
"Jun 12, 2020",0,0,1,5,75,0,1,0,0,0,0,1,NULL,0,183,2,0,0,0,698,0,2,0,0,0,0,0,0,29,NULL,0,0,390,0,0,1,1,0,0,0,0,16,0,0,56,0,9,28,NULL,NULL,772,NULL,0,0,NULL,43,15,11,0,4,3,0,39,0,0,NULL,0,0,287,1,1,1,0,0,0,6,0,NULL,2,0,5,7,1,0,0,1,0,10,0,6,0,0,0,0,NULL,0,0,0,0,0,0,0,18,1,7,0,4,1,45,111,4,0,0,0,4,843,0,55,0,0,1,0,27,0,57,1,0,0,0,16,1,0,0,1,0,71,0,0,1,20,NULL,17,0,0,0,0,0,0,NULL,7,0,NULL,0,133,1,NULL,4,13,12,0,36,0,2,2,0,0,0,0,0,0,0,0,2,0,2,1,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,4,7,3,46,52,0,7,48,1,0,0,12,NULL,0,7,0,1,0,0,741,0,0,10,0,251,0
"Jun 13, 2020",0,0,0,5,71,0,0,0,0,0,0,2,NULL,0,114,2,0,0,1,666,0,0,0,0,0,0,0,0,33,NULL,0,0,309,1,0,0,0,0,0,1,0,22,0,2,78,0,4,24,NULL,NULL,756,NULL,0,0,NULL,19,14,14,1,3,5,0,53,0,0,NULL,0,0,122,0,1,3,2,0,0,4,0,NULL,8,0,2,2,1,0,3,1,0,13,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,17,0,10,0,4,1,62,92,12,0,0,0,0,890,0,58,1,0,1,0,34,4,47,7,0,0,0,10,4,0,0,3,0,70,0,0,0,5,NULL,9,1,0,0,0,0,0,NULL,8,0,NULL,0,104,3,NULL,4,6,8,0,39,0,4,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,21,0,0,0,0,9,8,44,79,0,3,43,0,0,0,4,NULL,0,15,0,1,0,0,741,1,0,9,0,261,0
"Jun 14, 2020",0,0,0,5,107,0,0,0,0,0,0,5,NULL,0,119,3,0,0,0,722,0,1,0,0,0,0,0,0,27,NULL,0,0,322,0,0,0,0,0,0,0,0,14,0,0,44,0,2,9,NULL,NULL,376,NULL,0,0,NULL,16,15,16,1,0,1,1,58,0,0,NULL,0,0,58,0,0,1,1,0,1,7,1,NULL,9,6,4,4,0,0,0,0,0,8,0,6,0,0,0,0,NULL,0,0,0,0,0,0,0,16,0,5,0,3,1,91,84,4,0,0,0,2,598,0,39,0,0,1,0,34,0,75,5,1,0,0,9,0,0,0,2,0,58,0,0,0,20,NULL,7,0,0,0,0,0,0,NULL,2,0,NULL,0,33,0,NULL,0,5,13,0,40,0,3,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,15,8,32,47,0,5,43,3,0,0,3,NULL,0,10,0,0,0,1,773,0,0,7,0,251,0
"Jun 15, 2020",0,1,0,4,113,0,0,0,0,0,0,3,NULL,0,143,3,0,0,0,685,0,0,0,0,0,0,0,0,30,NULL,0,0,396,2,0,0,1,0,0,0,0,10,0,0,26,0,6,29,NULL,NULL,482,NULL,0,0,NULL,12,18,17,1,0,5,0,45,0,0,NULL,1,0,88,2,0,0,0,0,0,2,0,NULL,5,0,3,4,3,0,0,1,0,5,0,3,0,0,0,0,NULL,0,0,0,0,0,1,0,17,1,3,0,1,0,97,101,2,0,0,0,2,729,0,29,0,0,2,0,34,0,59,3,0,0,0,12,4,3,0,0,0,90,0,0,0,7,NULL,8,0,0,0,0,0,0,NULL,3,0,NULL,0,30,1,NULL,2,16,4,0,39,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,44,0,0,0,1,13,11,38,55,0,4,64,3,0,0,15,NULL,0,9,0,1,0,0,722,0,0,10,64,44,0
"Jun 16, 2020",0,1,1,6,115,0,0,0,0,0,0,1,NULL,0,193,5,1,0,0,708,0,3,0,0,0,0,0,0,28,NULL,0,0,2007,1,0,0,0,0,0,0,0,5,0,0,34,0,5,111,NULL,NULL,820,NULL,1,0,NULL,12,17,10,1,0,0,0,60,0,0,NULL,0,0,109,1,0,0,0,0,1,5,0,NULL,8,4,4,2,0,0,3,1,0,12,0,3,0,0,0,0,NULL,0,0,0,0,0,0,0,15,0,8,0,1,0,94,114,10,0,0,0,5,1338,1,38,0,9,2,0,27,7,75,2,2,0,0,11,6,0,0,0,0,58,0,0,0,13,NULL,7,0,0,0,0,0,0,NULL,1,0,NULL,0,114,0,NULL,2,8,31,0,41,0,2,7,0,0,0,1,0,0,0,0,3,0,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,6,0,0,0,0,10,9,53,63,0,6,33,4,0,2,25,NULL,0,16,0,0,0,0,808,0,0,11,0,24,1
"Jun 17, 2020",0,2,1,6,120,0,0,0,0,0,0,2,NULL,0,194,7,0,0,0,709,0,1,0,0,0,0,0,0,32,NULL,0,0,341,1,0,0,0,0,0,1,0,5,0,1,43,0,4,28,NULL,NULL,847,NULL,0,0,NULL,13,19,14,1,3,3,0,61,0,0,NULL,1,20,98,0,2,1,0,0,0,3,0,NULL,9,8,7,2,0,0,1,1,0,10,0,4,0,0,0,0,NULL,1,0,0,0,0,0,0,19,0,7,0,2,0,84,142,8,0,0,0,3,1209,0,41,1,0,2,0,35,4,63,1,0,0,0,31,3,0,0,0,0,50,0,0,1,13,NULL,6,1,0,0,0,0,0,NULL,2,0,NULL,0,106,0,NULL,3,9,14,0,39,0,2,4,0,0,0,0,0,0,0,1,0,0,4,0,0,0,6,0,0,1,0,0,0,1,0,0,1,1,0,30,0,0,0,2,18,13,43,92,0,2,45,2,0,0,17,NULL,0,14,0,0,0,0,805,0,0,11,0,263,0
"Jun 18, 2020",0,1,1,7,87,0,0,0,0,0,0,6,NULL,0,182,2,2,0,0,763,0,4,0,0,0,0,0,0,29,NULL,0,0,346,0,0,0,0,0,0,0,0,8,0,2,66,0,4,28,NULL,NULL,746,NULL,0,0,NULL,0,21,22,1,0,2,0,83,0,1,NULL,0,0,212,1,0,3,0,0,0,2,0,NULL,6,0,6,2,2,0,1,1,0,11,0,2,0,0,0,0,NULL,1,0,0,0,0,0,0,14,0,7,0,10,0,88,123,6,0,0,0,6,1204,0,46,0,0,3,0,26,4,86,1,0,0,0,23,3,0,0,0,0,64,0,0,0,42,NULL,3,1,0,0,0,0,0,NULL,2,0,NULL,0,75,2,NULL,3,7,6,0,48,0,1,1,2,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,4,0,0,0,1,2,5,38,92,0,3,63,4,0,1,19,NULL,0,30,0,0,0,0,789,0,0,12,6,256,0
"Jun 19, 2020",0,1,3,6,120,0,0,0,0,0,0,2,NULL,0,181,10,0,0,0,750,0,0,0,0,0,0,0,0,30,NULL,0,0,370,2,0,2,0,0,0,0,0,14,0,0,47,0,3,14,NULL,NULL,725,NULL,0,0,NULL,26,23,11,1,1,5,0,69,0,0,NULL,0,0,183,1,0,0,0,0,0,5,0,NULL,6,4,4,5,0,0,2,2,0,6,0,2,0,0,0,0,NULL,0,0,0,0,0,1,0,17,0,5,0,2,0,79,142,7,0,0,0,3,1221,0,46,0,0,2,0,23,4,95,3,0,0,0,19,3,0,0,2,0,96,0,0,0,2,NULL,0,0,0,0,0,0,0,NULL,7,0,NULL,0,79,0,NULL,4,10,12,0,45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,12,10,45,81,0,6,34,7,0,0,14,NULL,0,18,0,1,0,0,704,0,0,14,18,285,0
"Jun 20, 2020",0,1,1,6,115,0,0,0,0,0,0,3,NULL,1,161,4,0,0,0,670,0,1,0,0,0,0,0,0,29,NULL,0,0,307,3,0,0,0,0,0,1,0,20,0,0,49,0,8,16,NULL,NULL,564,NULL,1,0,NULL,9,22,16,1,0,3,0,88,0,0,NULL,0,0,0,0,0,0,0,0,0,6,2,NULL,11,15,5,6,0,0,0,1,0,14,0,3,0,0,0,0,NULL,0,0,0,0,0,0,0,34,0,4,0,2,0,89,159,6,0,0,0,6,968,0,64,0,0,1,0,23,11,81,1,0,0,0,9,3,0,0,0,0,47,0,0,0,21,NULL,7,1,0,0,0,0,0,NULL,0,0,NULL,0,75,0,NULL,7,13,19,0,46,0,2,0,0,0,0,0,0,0,0,1,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,3,8,8,37,34,0,3,56,1,0,0,1,NULL,0,12,0,0,0,0,762,0,0,12,1,229,0
"Jun 21, 2020",0,0,1,3,116,0,0,0,0,0,0,3,NULL,0,109,2,0,0,0,645,0,0,0,0,0,0,0,0,22,NULL,0,0,427,0,0,2,1,0,0,0,0,19,0,0,24,0,1,7,NULL,NULL,307,NULL,0,0,NULL,11,23,12,1,1,5,0,87,0,0,NULL,0,0,178,0,0,1,2,0,0,7,0,NULL,5,0,6,3,2,0,0,1,0,9,0,1,0,0,0,0,NULL,0,0,0,0,0,0,0,31,0,3,0,2,0,87,124,9,0,0,0,0,601,0,20,0,0,1,0,32,7,111,2,1,0,0,8,2,0,0,0,0,54,0,0,1,12,NULL,1,0,0,0,0,0,0,NULL,2,0,NULL,0,34,0,NULL,5,18,12,0,37,2,0,4,3,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,7,8,39,50,0,3,36,4,1,1,1,NULL,0,10,0,0,0,0,770,0,0,8,2,208,0
"Jun 22, 2020",0,0,0,5,119,0,0,0,0,0,0,2,NULL,0,95,5,0,0,0,605,0,2,0,0,0,0,0,0,20,NULL,0,0,313,2,0,0,0,0,0,0,0,8,0,1,23,0,0,23,NULL,NULL,424,NULL,0,0,NULL,16,24,11,1,2,5,0,67,0,0,NULL,0,0,0,0,0,0,0,0,0,4,0,NULL,9,0,7,1,0,0,1,1,0,7,0,0,0,0,0,0,NULL,4,0,0,0,0,0,0,17,0,9,0,2,0,85,93,5,0,0,0,8,748,0,6,0,0,1,0,43,11,73,4,2,0,0,10,2,10,0,3,0,62,0,0,0,17,NULL,1,1,0,0,0,-1,0,NULL,1,0,NULL,0,14,2,NULL,9,10,7,0,40,0,2,7,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,2,7,20,38,84,0,6,35,1,0,1,7,NULL,0,3,0,0,0,1,688,0,0,7,5,26,0
"Jun 23, 2020",0,0,1,6,121,0,0,0,0,0,0,2,NULL,1,153,5,2,0,0,686,0,3,0,0,0,0,0,0,25,NULL,0,0,469,0,0,0,0,0,0,0,0,9,0,2,18,0,5,57,NULL,NULL,866,NULL,0,0,NULL,20,27,16,1,0,0,7,84,0,0,NULL,0,0,136,1,0,1,0,0,0,4,0,NULL,4,10,6,2,0,0,1,1,0,10,0,0,0,0,0,0,NULL,0,0,0,0,0,0,0,16,1,12,0,3,0,87,109,32,0,0,0,1,1364,0,18,0,10,2,0,61,4,94,6,0,0,0,23,3,0,0,1,0,113,0,0,0,20,NULL,1,0,0,0,0,0,0,NULL,0,0,NULL,0,89,1,NULL,6,12,8,0,39,0,1,7,0,0,0,0,0,0,0,1,1,0,2,7,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,2,6,15,43,92,0,3,35,0,0,0,17,NULL,0,16,0,1,0,0,698,0,0,9,5,3,0
"Jun 24, 2020",0,0,2,5,133,0,0,0,0,0,0,2,NULL,0,154,2,0,0,0,661,0,6,0,0,0,0,0,0,22,NULL,1,0,425,3,1,1,0,0,0,0,0,18,0,0,30,0,2,11,NULL,NULL,839,NULL,1,0,NULL,0,24,16,0,1,7,0,79,0,0,NULL,0,0,0,0,0,0,0,0,0,3,1,NULL,8,0,7,2,0,0,0,0,0,5,0,1,0,0,0,0,NULL,1,0,0,0,0,0,0,35,0,4,0,2,0,85,62,10,0,0,0,1,1103,0,30,0,0,2,0,34,4,87,3,1,0,0,16,4,0,0,3,0,105,0,0,2,21,NULL,2,0,0,1,0,0,0,NULL,3,0,NULL,0,87,0,NULL,6,14,9,0,41,0,3,1,0,0,0,0,0,0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,16,11,37,100,0,2,38,5,0,1,17,NULL,0,21,0,1,0,0,714,0,0,8,0,256,0
"Jun 25, 2020",0,1,2,5,134,0,0,0,0,0,0,2,NULL,1,92,3,0,0,0,634,0,1,0,0,0,0,0,0,23,NULL,1,0,402,1,0,0,0,0,0,0,0,8,0,0,34,0,3,21,NULL,NULL,684,NULL,0,0,NULL,11,21,10,1,1,0,0,107,0,0,NULL,0,0,183,1,0,3,0,0,0,2,0,NULL,6,0,6,3,1,0,0,4,0,7,0,3,0,0,0,0,NULL,0,0,0,0,0,0,0,19,0,3,0,2,0,83,154,12,0,0,0,2,1180,0,20,0,0,1,0,39,4,163,6,1,0,0,16,1,0,0,0,0,89,0,0,1,36,NULL,3,0,0,0,0,0,0,NULL,3,0,NULL,0,102,0,NULL,7,11,7,1,41,0,1,2,1,0,0,0,0,0,0,1,2,0,5,0,0,1,5,0,0,0,0,0,0,1,0,0,0,1,1,14,0,0,0,2,7,17,39,89,0,2,47,2,0,0,9,NULL,0,16,0,0,0,0,701,0,0,9,0,195,0
