Countries,china,greece,albania,belarus,iran,anguilla,croatia,guadeloupe,slovakia,botswana,mongolia,bahrain,china-macao-sar,china-hong-kong-sar,russia,kazakhstan,comoros,namibia,singapore,mexico,isle-of-man,ireland,turks-and-caicos-islands,burundi,saint-martin,british-virgin-islands,laos,wallis-and-futuna-islands,sweden,marshall-islands,australia,myanmar,india,venezuela,togo,sierra-leone,liberia,maldives,uganda,tajikistan,montenegro,philippines,belize,switzerland,italy,martinique,netherlands,france,falkland-islands-malvinas,montserrat,us,saint-helena,uruguay,rwanda,samoa,sudan,turkey,romania,serbia,mali,democratic-republic-of-the-congo,zambia,iraq,costa-rica,cuba,greenland,paraguay,equatorial-guinea,ecuador,suriname,latvia,nepal,somalia,bermuda,chad,kuwait,mayotte,tonga,macedonia,ghana,azerbaijan,mauritania,benin,saint-barthelemy,south-sudan,czech-republic,state-of-palestine,moldova,fiji,haiti,burkina-faso,aruba,saint-vincent-and-the-grenadines,estonia,solomon-islands,norway,barbados,guyana,eritrea,trinidad-and-tobago,cabo-verde,timor-leste,guatemala,lithuania,belgium,curacao,kenya,malaysia,egypt,pakistan,honduras,dominica,liechtenstein,jamaica,bulgaria,brazil,andorra,canada,niger,nicaragua,united-arab-emirates,lesotho,bolivia,kyrgyzstan,colombia,portugal,french-guiana,mauritius,slovenia,ukraine,senegal,congo,bahamas,djibouti,saint-lucia,south-africa,san-marino,new-zealand,morocco,afghanistan,holy-see,spain,angola,thailand,sao-tome-and-principe,gibraltar,channel-islands,caribbean-netherlands,saint-pierre-and-miquelon,ethiopia,saint-kitts-and-nevis,micronesia,tanzania,uk,denmark,vanuatu,el-salvador,armenia,nigeria,uzbekistan,saudi-arabia,zimbabwe,hungary,central-african-republic,malawi,seychelles,sri-lanka,mozambique,monaco,french-polynesia,grenada,israel,bosnia-and-herzegovina,antigua-and-barbuda,japan,libya,cyprus,reunion,austria,guinea-bissau,new-caledonia,tunisia,cayman-islands,luxembourg,viet-nam,south-korea,lebanon,papua-new-guinea,syria,gabon,swaziland,yemen,bhutan,jordan,faeroe-islands,cote-d-ivoire,dominican-republic,panama,bangladesh,argentina,cambodia,oman,indonesia,qatar,gambia,madagascar,germany,western-sahara,sint-maarten,poland,malta,guinea,taiwan,finland,peru,georgia,iceland,algeria,cameroon,chile,brunei-darussalam
"May 31, 2020",4634,175,33,235,7797,0,103,14,28,1,0,19,NULL,4,4693,39,2,0,23,19215,24,1640,1,1,3,1,0,0,4621,NULL,102,6,5426,14,13,46,27,5,0,47,9,957,2,1796,33508,14,5956,28777,NULL,1,110101,NULL,22,1,NULL,379,4540,1268,243,77,72,7,205,10,83,NULL,11,12,8890,1,24,9,78,9,65,212,21,NULL,133,36,63,23,3,0,10,318,3,295,0,41,53,3,0,63,NULL,236,7,12,0,8,4,0,102,54,9358,1,64,115,959,1538,201,0,1,9,140,29314,51,7295,64,35,264,0,395,59,939,1410,1,10,108,708,42,20,11,24,0,694,42,22,205,257,NULL,29050,4,57,12,0,45,0,NULL,11,0,NULL,300,37498,574,0,46,131,287,15,503,4,526,2,4,0,10,2,1,0,0,285,153,3,891,5,17,1,668,8,0,52,1,110,0,270,27,0,5,17,2,80,0,9,0,33,502,336,650,1413,0,49,1613,38,1,6,8632,1,15,1064,9,23,7,318,25693,12,10,653,191,1192,2
"Jun 01, 2020",4634,179,33,240,7878,0,103,14,28,1,0,19,NULL,4,4855,40,2,0,24,19808,24,1640,1,1,3,1,0,0,4660,NULL,102,6,5626,17,13,46,27,6,0,47,9,960,2,1796,33568,14,5962,28808,NULL,1,110819,NULL,23,1,NULL,395,4563,1280,244,78,72,7,215,10,83,NULL,11,12,8985,1,24,9,79,9,66,220,24,NULL,140,36,68,23,3,0,10,318,3,305,0,44,53,3,0,63,NULL,236,7,12,0,8,4,0,108,55,9380,1,69,115,1005,1600,212,0,1,9,140,30046,51,7326,65,35,266,0,399,59,969,1424,1,10,109,718,42,20,11,24,0,716,42,22,205,265,NULL,29079,4,57,12,0,45,0,NULL,12,0,NULL,300,37592,576,0,46,139,299,15,525,4,527,4,4,0,11,2,1,0,0,285,154,3,892,5,17,1,668,8,0,52,1,110,0,271,27,0,5,17,3,84,0,9,0,33,502,344,672,1458,0,50,1641,40,1,6,8645,1,15,1074,9,23,7,318,26303,12,10,661,199,1259,2
"Jun 02, 2020",4634,179,33,243,7942,0,103,14,28,1,0,19,NULL,4,5037,42,2,0,24,20431,24,1648,1,1,3,1,0,0,4696,NULL,102,6,5848,18,13,46,28,7,0,47,9,966,2,1796,33623,14,5967,28915,NULL,1,111964,NULL,23,2,NULL,407,4585,1292,245,78,72,7,235,10,83,NULL,11,12,9102,1,24,9,79,9,66,226,24,NULL,141,38,71,31,3,0,10,320,3,307,0,45,53,3,0,63,NULL,237,7,12,0,8,5,0,116,55,9401,1,71,115,1052,1681,217,0,1,9,144,31278,51,7395,65,46,269,0,438,63,1009,1436,1,10,109,727,43,20,11,25,0,767,42,22,206,270,NULL,29100,4,58,12,0,46,0,NULL,14,0,NULL,300,37829,580,0,46,158,314,15,549,4,532,4,4,0,11,2,1,0,0,290,157,3,894,5,17,1,669,8,0,52,1,110,0,272,27,0,6,20,3,87,0,9,0,33,515,352,709,1492,0,59,1663,43,1,6,8701,1,15,1092,9,23,7,320,26953,13,10,667,200,1344,2
"Jun 03, 2020",4634,179,33,248,8012,0,103,14,28,1,0,20,NULL,4,5215,45,2,0,24,21111,24,1649,1,1,3,1,0,0,4724,NULL,102,6,6108,20,13,47,28,7,0,48,9,974,2,1796,33694,14,5977,28996,NULL,1,113089,NULL,23,2,NULL,416,4609,1300,245,79,75,7,256,10,83,NULL,11,12,9229,1,24,10,79,9,66,230,24,NULL,145,38,76,34,3,0,10,321,3,310,0,48,53,3,0,63,NULL,237,7,12,0,8,5,0,123,55,9424,1,74,115,1088,1751,225,0,1,9,146,32547,51,7498,65,46,270,0,481,74,1045,1447,1,10,109,735,45,20,11,26,0,805,42,22,206,294,NULL,29131,4,58,12,0,46,0,NULL,17,0,NULL,300,38078,580,0,49,170,315,16,579,4,534,4,4,0,11,2,1,0,0,291,157,3,900,5,17,1,670,8,0,53,1,110,0,273,27,0,6,20,3,95,0,9,0,35,516,357,746,1529,0,67,1698,45,1,6,8726,1,15,1115,9,23,7,321,27537,13,10,673,200,1442,2
"Jun 04, 2020",4634,180,33,253,8071,0,103,14,28,1,0,21,NULL,4,5384,48,2,0,24,21753,24,1654,1,1,3,1,0,0,4768,NULL,102,6,6385,20,13,47,28,7,0,48,9,984,2,1796,33782,14,5990,29040,NULL,1,114123,NULL,23,2,NULL,442,4630,1309,246,85,78,7,271,10,83,NULL,11,12,9229,1,25,11,79,9,66,236,25,NULL,147,38,78,39,3,0,10,322,3,315,0,50,53,3,0,63,NULL,238,7,12,0,8,5,0,143,55,9444,1,78,115,1126,1836,234,0,1,10,159,34039,51,7637,65,46,273,0,512,74,1087,1455,1,10,109,747,45,20,11,26,0,862,42,22,208,300,NULL,29157,4,58,12,0,46,0,NULL,18,0,NULL,300,38217,582,0,51,176,323,16,611,4,539,4,4,0,11,2,1,0,0,291,158,3,903,5,17,1,670,8,0,53,1,110,0,273,28,0,6,21,3,103,0,9,0,35,520,363,781,1595,0,67,1721,45,1,7,8763,1,15,1117,9,23,7,322,28195,13,10,681,203,1534,2
"Jun 05, 2020",4634,180,33,259,8134,0,103,14,28,1,0,23,NULL,4,5528,48,2,0,24,22418,24,1660,1,1,3,1,0,0,4805,NULL,102,6,6672,20,13,47,30,7,0,48,9,987,2,1796,33867,14,6005,29086,NULL,1,115107,NULL,23,2,NULL,461,4648,1320,247,87,81,7,285,10,83,NULL,11,12,9356,1,25,12,79,9,68,244,25,NULL,149,42,82,43,3,0,10,325,3,323,0,50,53,3,0,63,NULL,238,7,12,0,8,5,0,158,55,9458,1,79,116,1166,1907,243,0,1,10,159,35047,51,7703,65,46,274,0,531,81,1145,1465,1,10,109,762,45,20,11,26,0,923,42,22,208,309,NULL,29188,4,58,12,0,46,0,NULL,19,0,NULL,300,38470,586,0,53,183,333,16,642,4,542,4,4,0,11,2,1,0,0,291,158,3,907,5,17,1,672,12,0,53,1,110,0,273,28,0,6,21,3,111,0,9,0,36,525,370,811,1658,0,72,1770,49,1,7,8790,1,15,1137,9,23,7,322,28856,13,10,690,205,1638,2
"Jun 06, 2020",4634,180,34,263,8209,0,104,14,28,1,0,24,NULL,4,5725,49,2,0,25,23062,24,1668,1,1,3,1,0,0,4834,NULL,102,6,6969,22,13,48,30,8,0,48,9,994,2,1796,33939,14,6011,29117,NULL,1,115835,NULL,23,2,NULL,477,4669,1326,248,90,82,7,318,10,83,NULL,11,12,9553,1,25,15,82,9,69,254,25,NULL,151,44,84,49,3,0,10,325,3,331,0,50,53,3,0,63,NULL,238,7,12,0,8,5,0,216,55,9470,1,83,117,1198,2008,248,0,1,10,160,35957,51,7773,65,46,275,0,546,81,1205,1474,1,10,109,777,47,22,11,26,0,968,42,22,208,327,NULL,29204,4,58,12,0,46,0,NULL,20,0,NULL,300,38621,587,0,53,190,342,17,676,4,545,5,4,0,11,2,1,0,0,295,158,3,914,5,18,1,672,12,0,53,1,110,0,273,29,0,6,21,3,111,0,9,0,36,536,386,846,1700,0,72,1801,51,1,8,8796,1,15,1153,9,23,7,322,29480,13,10,698,212,1743,2
"Jun 07, 2020",4634,180,34,269,8281,0,104,14,28,1,0,26,NULL,4,5859,49,2,0,25,23650,24,1669,1,1,3,1,0,0,4867,NULL,102,6,7231,22,13,48,30,8,0,48,9,1003,2,1796,33992,14,6013,29130,NULL,1,116279,NULL,23,2,NULL,477,4692,1337,249,92,85,7,346,10,83,NULL,11,12,9587,1,25,15,83,9,69,264,25,NULL,153,44,88,55,3,0,14,325,3,341,0,50,53,3,0,63,NULL,238,7,12,0,8,5,0,230,56,9481,1,84,117,1237,2078,250,0,1,10,160,36499,51,7800,65,46,276,0,581,81,1259,1479,1,10,109,788,49,22,11,28,0,1015,42,22,208,357,NULL,29224,4,58,12,0,46,0,NULL,27,0,NULL,300,38682,589,0,53,200,354,17,712,4,546,5,4,0,11,2,1,0,0,298,159,3,916,5,18,1,672,12,0,53,1,110,0,273,30,0,6,21,3,112,0,9,0,36,538,393,888,1742,0,75,1851,54,1,9,8803,1,15,1157,9,23,7,323,30173,13,10,707,212,2477,2
"Jun 08, 2020",4634,182,34,276,8351,0,104,14,28,1,0,27,NULL,4,5971,51,2,0,25,24304,24,1673,1,1,3,1,0,0,4905,NULL,102,6,7498,22,13,49,30,8,0,48,9,1011,2,1798,34057,14,6016,29184,NULL,1,116889,NULL,23,2,NULL,494,4711,1343,250,92,88,10,370,10,83,NULL,11,12,9643,2,26,16,84,9,70,269,25,NULL,156,48,93,59,4,0,19,326,3,353,0,51,53,3,0,63,NULL,239,7,12,0,8,5,0,252,58,9493,1,85,117,1271,2146,258,0,1,10,164,37312,51,7835,65,46,281,0,595,85,1308,1485,2,10,109,797,49,22,11,31,0,1099,42,22,208,369,NULL,29236,4,58,12,0,46,0,NULL,27,0,NULL,300,38729,593,0,55,211,361,18,746,4,548,5,4,0,11,2,1,0,0,298,160,3,916,5,18,1,672,12,0,53,1,110,0,273,30,0,6,21,3,112,0,9,0,38,539,398,930,1818,0,81,1883,57,1,9,8810,1,15,1166,9,23,7,323,30735,13,10,715,212,2561,2
"Jun 09, 2020",4634,183,34,282,8425,0,106,14,28,1,0,29,NULL,4,6142,55,2,0,25,24987,24,1681,1,1,3,1,0,0,4938,NULL,102,6,7745,23,13,50,31,8,0,48,9,1017,2,1799,34136,14,6031,29271,NULL,1,117941,NULL,23,2,NULL,517,4729,1358,250,94,90,10,392,11,83,NULL,11,12,9770,2,26,17,85,9,71,273,28,NULL,157,48,98,61,4,0,19,326,3,365,0,54,53,3,0,63,NULL,239,7,12,0,8,5,0,267,58,9502,1,88,117,1306,2255,262,0,1,10,167,38497,51,7897,65,55,283,0,608,89,1372,1492,2,10,109,810,52,24,11,34,0,1183,42,22,210,384,NULL,29254,4,58,12,0,48,0,NULL,32,0,NULL,300,38917,593,0,58,217,365,18,783,4,550,5,4,0,11,2,1,0,0,299,160,3,916,5,18,1,672,12,0,53,1,110,0,274,30,0,6,21,3,127,0,9,0,38,544,403,975,1881,0,83,1923,62,1,9,8858,1,15,1183,9,23,7,324,31468,13,10,724,212,2582,2
"Jun 10, 2020",4634,183,34,288,8506,0,106,14,28,1,0,32,NULL,4,6358,60,2,0,25,25720,24,1685,1,1,3,1,0,0,4977,NULL,102,6,8134,23,13,50,31,8,0,48,9,1027,2,1799,34207,14,6042,29294,NULL,1,118942,NULL,23,2,NULL,533,4746,1364,251,96,96,10,426,12,83,NULL,11,12,9850,2,26,17,85,9,72,275,28,NULL,164,48,102,71,4,0,19,327,3,371,0,56,53,3,0,63,NULL,239,7,12,0,8,5,0,289,58,9514,1,89,118,1342,2341,271,0,1,10,167,39797,51,7960,65,55,284,0,623,96,1433,1497,2,10,109,833,52,24,11,34,0,1232,42,22,211,405,NULL,29264,4,58,12,0,48,0,NULL,35,0,NULL,300,39076,593,0,64,227,382,19,819,4,551,5,4,0,11,2,1,0,0,299,161,3,919,5,18,1,673,12,0,53,1,110,0,276,30,0,6,21,3,129,0,9,0,41,550,413,1012,1928,0,84,1959,66,1,10,8871,1,15,1206,9,23,7,324,32182,13,10,732,212,2799,2
"Jun 11, 2020",4634,183,35,293,8584,0,106,14,28,1,0,35,NULL,4,6532,60,2,0,25,26399,24,1693,1,1,3,1,0,0,5012,NULL,102,6,8528,23,13,50,31,8,0,49,9,1036,2,1800,34260,14,6044,29321,NULL,1,119832,NULL,23,2,NULL,533,4763,1373,252,97,98,10,457,12,84,NULL,11,12,9850,2,26,17,85,9,72,279,28,NULL,169,48,108,74,4,0,24,328,3,375,0,58,53,3,0,63,NULL,242,7,12,0,8,6,0,316,58,9526,1,92,118,1377,2446,290,0,1,10,168,41058,51,7994,65,55,286,0,655,96,1488,1504,2,10,109,854,55,24,11,37,0,1308,42,22,211,426,NULL,29288,5,58,12,0,48,0,NULL,40,0,NULL,300,39158,593,0,64,245,387,19,857,4,553,5,4,0,11,2,1,0,0,300,161,3,920,5,18,1,674,12,0,53,1,110,0,276,31,0,6,23,3,136,0,9,0,41,561,418,1049,2007,0,89,2000,69,1,10,8878,1,15,1215,9,23,7,325,32982,13,10,741,212,2995,2
"Jun 12, 2020",4634,183,36,298,8659,0,107,14,28,1,0,36,NULL,4,6715,62,2,0,25,27097,24,1695,1,1,3,1,0,0,5041,NULL,102,6,8918,23,13,51,32,8,0,49,9,1052,2,1800,34316,14,6053,29349,NULL,1,120604,NULL,23,2,NULL,576,4778,1384,252,101,101,10,496,12,84,NULL,11,12,10137,3,27,18,85,9,72,285,28,NULL,171,48,113,81,5,0,24,329,3,385,0,64,53,3,0,63,NULL,242,7,12,0,8,6,0,334,59,9533,1,96,119,1422,2557,294,0,1,10,172,41901,51,8049,65,55,287,0,682,96,1545,1505,2,10,109,870,56,24,11,38,0,1379,42,22,212,446,NULL,29305,5,58,12,0,48,0,NULL,47,0,NULL,300,39291,594,0,68,258,399,19,893,4,555,7,4,0,11,2,1,0,0,300,163,3,922,6,18,1,675,15,0,53,1,110,0,277,31,0,6,23,3,139,0,9,0,45,568,421,1095,2059,0,96,2048,70,1,10,8890,1,15,1222,9,24,7,325,33723,13,10,751,212,3246,2
"Jun 13, 2020",4634,183,36,303,8730,0,107,14,28,1,0,38,NULL,4,6829,64,2,0,26,27763,24,1695,1,1,3,1,0,0,5074,NULL,102,6,9227,24,13,51,32,8,0,50,9,1074,2,1802,34394,14,6057,29373,NULL,1,121360,NULL,23,2,NULL,595,4792,1398,253,104,106,10,549,12,84,NULL,11,12,10259,3,28,21,87,9,72,289,28,NULL,179,48,115,83,6,0,27,330,3,398,0,64,53,3,0,63,NULL,242,7,12,0,8,6,0,351,59,9543,1,100,120,1484,2649,306,0,1,10,172,42791,51,8107,66,55,288,0,716,100,1592,1512,2,10,109,880,60,24,11,41,0,1449,42,22,212,451,NULL,29314,6,58,12,0,48,0,NULL,55,0,NULL,300,39395,597,0,72,264,407,19,932,4,559,7,5,0,11,2,1,0,0,300,163,3,924,8,18,1,677,15,0,53,1,110,0,277,32,0,6,23,3,160,0,9,0,45,577,429,1139,2138,0,99,2091,70,1,10,8894,1,15,1237,9,25,7,325,34464,14,10,760,212,3507,2
"Jun 14, 2020",4634,183,36,308,8837,0,107,14,28,1,0,43,NULL,4,6948,67,2,0,26,28485,24,1696,1,1,3,1,0,0,5101,NULL,102,6,9549,24,13,51,32,8,0,50,9,1088,2,1802,34438,14,6059,29382,NULL,1,121736,NULL,23,2,NULL,611,4807,1414,254,104,107,11,607,12,84,NULL,11,12,10317,3,28,22,88,9,73,296,29,NULL,188,54,119,87,6,0,27,330,3,406,0,70,53,3,0,63,NULL,242,7,12,0,8,6,0,367,59,9548,1,103,121,1575,2733,310,0,1,10,174,43389,51,8146,66,55,289,0,750,100,1667,1517,3,10,109,889,60,24,11,43,0,1507,42,22,212,471,NULL,29321,6,58,12,0,48,0,NULL,57,0,NULL,300,39428,597,0,72,269,420,19,972,4,562,7,6,0,11,3,1,0,0,300,163,3,925,10,18,1,677,15,0,53,1,110,0,277,32,0,6,23,4,164,0,9,0,45,592,437,1171,2185,0,104,2134,73,1,10,8897,1,15,1247,9,25,7,326,35237,14,10,767,212,3758,2
"Jun 15, 2020",4634,184,36,312,8950,0,107,14,28,1,0,46,NULL,4,7091,70,2,0,26,29170,24,1696,1,1,3,1,0,0,5131,NULL,102,6,9945,26,13,51,33,8,0,50,9,1098,2,1802,34464,14,6065,29411,NULL,1,122218,NULL,23,2,NULL,623,4825,1431,255,104,112,11,652,12,84,NULL,12,12,10405,5,28,22,88,9,73,298,29,NULL,193,54,122,91,9,0,27,331,3,411,0,73,53,3,0,63,NULL,242,7,12,0,8,7,0,384,60,9551,1,104,121,1672,2834,312,0,1,10,176,44118,51,8175,66,55,291,0,784,100,1726,1520,3,10,109,901,64,27,11,43,0,1597,42,22,212,478,NULL,29329,6,58,12,0,48,0,NULL,60,0,NULL,300,39458,598,0,74,285,424,19,1011,4,563,7,6,0,11,3,1,0,0,302,164,3,925,10,18,1,678,15,0,53,1,110,0,277,32,0,6,27,4,208,0,9,0,46,605,448,1209,2240,0,108,2198,76,1,10,8912,1,15,1256,9,26,7,326,35959,14,10,777,276,3802,2
"Jun 16, 2020",4634,185,37,318,9065,0,107,14,28,1,0,47,NULL,4,7284,75,3,0,26,29878,24,1699,1,1,3,1,0,0,5159,NULL,102,6,11952,27,13,51,33,8,0,50,9,1103,2,1802,34498,14,6070,29522,NULL,1,123038,NULL,24,2,NULL,635,4842,1441,256,104,112,11,712,12,84,NULL,12,12,10514,6,28,22,88,9,74,303,29,NULL,201,58,126,93,9,0,30,332,3,423,0,76,53,3,0,63,NULL,242,7,12,0,8,7,0,399,60,9559,1,105,121,1766,2948,322,0,1,10,181,45456,52,8213,66,64,293,0,811,107,1801,1522,5,10,109,912,70,27,11,43,0,1655,42,22,212,491,NULL,29336,6,58,12,0,48,0,NULL,61,0,NULL,300,39572,598,0,76,293,455,19,1052,4,565,14,6,0,11,4,1,0,0,302,167,3,927,10,18,1,681,15,0,53,1,110,0,278,32,0,6,29,4,214,0,9,0,46,615,457,1262,2303,0,114,2231,80,1,12,8937,1,15,1272,9,26,7,326,36767,14,10,788,276,3826,3
"Jun 17, 2020",4634,187,38,324,9185,0,107,14,28,1,0,49,NULL,4,7478,82,3,0,26,30587,24,1700,1,1,3,1,0,0,5191,NULL,102,6,12293,28,13,51,33,8,0,51,9,1108,2,1803,34541,14,6074,29550,NULL,1,123885,NULL,24,2,NULL,648,4861,1455,257,107,115,11,773,12,84,NULL,13,32,10612,6,30,23,88,9,74,306,29,NULL,210,66,133,95,9,0,31,333,3,433,0,80,53,3,0,63,NULL,243,7,12,0,8,7,0,418,60,9566,1,107,121,1850,3090,330,0,1,10,184,46665,52,8254,67,64,295,0,846,111,1864,1523,5,10,109,943,73,27,11,43,0,1705,42,22,213,504,NULL,29342,7,58,12,0,48,0,NULL,63,0,NULL,300,39678,598,0,79,302,469,19,1091,4,567,18,6,0,11,4,1,0,0,303,167,3,931,10,18,1,687,15,0,54,1,110,0,279,32,0,7,30,4,244,0,9,0,48,633,470,1305,2395,0,116,2276,82,1,12,8954,1,15,1286,9,26,7,326,37572,14,10,799,276,4089,3
"Jun 18, 2020",4634,188,39,331,9272,0,107,14,28,1,0,55,NULL,4,7660,84,5,0,26,31350,24,1704,1,1,3,1,0,0,5220,NULL,102,6,12639,28,13,51,33,8,0,51,9,1116,2,1805,34607,14,6078,29578,NULL,1,124631,NULL,24,2,NULL,648,4882,1477,258,107,117,11,856,12,85,NULL,13,32,10824,7,30,26,88,9,74,308,29,NULL,216,66,139,97,11,0,32,334,3,444,0,82,53,3,0,63,NULL,244,7,12,0,8,7,0,432,60,9573,1,117,121,1938,3213,336,0,1,10,190,47869,52,8300,67,64,298,0,872,115,1950,1524,5,10,109,966,76,27,11,43,0,1769,42,22,213,546,NULL,29345,8,58,12,0,48,0,NULL,65,0,NULL,300,39753,600,0,82,309,475,19,1139,4,568,19,8,0,11,4,1,0,0,303,167,3,935,10,19,1,688,15,0,54,1,110,0,280,32,0,7,32,4,248,0,9,0,49,635,475,1343,2487,0,119,2339,86,1,13,8973,1,15,1316,9,26,7,326,38361,14,10,811,282,4345,3
"Jun 19, 2020",4634,189,42,337,9392,0,107,14,28,1,0,57,NULL,4,7841,94,5,0,26,32100,24,1704,1,1,3,1,0,0,5250,NULL,102,6,13009,30,13,53,33,8,0,51,9,1130,2,1805,34654,14,6081,29592,NULL,1,125356,NULL,24,2,NULL,674,4905,1488,259,108,122,11,925,12,85,NULL,13,32,11007,8,30,26,88,9,74,313,29,NULL,222,70,143,102,11,0,34,336,3,450,0,84,53,3,0,63,NULL,244,7,12,0,8,8,0,449,60,9578,1,119,121,2017,3355,343,0,1,10,193,49090,52,8346,67,64,300,0,895,119,2045,1527,5,10,109,985,79,27,11,45,0,1865,42,22,213,548,NULL,29345,8,58,12,0,48,0,NULL,72,0,NULL,300,39832,600,0,86,319,487,19,1184,4,568,19,8,0,11,4,1,0,0,304,168,3,935,10,19,1,688,17,0,54,1,110,0,280,32,0,7,34,4,251,0,9,0,49,647,485,1388,2568,0,125,2373,93,1,13,8987,1,15,1334,9,27,7,326,39065,14,10,825,300,4630,3
"Jun 20, 2020",4634,190,43,343,9507,0,107,14,28,1,0,60,NULL,5,8002,98,5,0,26,32770,24,1705,1,1,3,1,0,0,5279,NULL,102,6,13316,33,13,53,33,8,0,52,9,1150,2,1805,34703,14,6089,29608,NULL,1,125920,NULL,25,2,NULL,683,4927,1504,260,108,125,11,1013,12,85,NULL,13,32,11007,8,30,26,88,9,74,319,31,NULL,233,85,148,108,11,0,34,337,3,464,0,87,53,3,0,63,NULL,244,7,12,0,8,8,0,483,60,9582,1,121,121,2106,3514,349,0,1,10,199,50058,52,8410,67,64,301,0,918,130,2126,1528,5,10,109,994,82,27,11,45,0,1912,42,22,213,569,NULL,29352,9,58,12,0,48,0,NULL,72,0,NULL,300,39907,600,0,93,332,506,19,1230,4,570,19,8,0,11,4,1,0,0,305,169,3,952,10,19,1,688,17,0,54,1,110,0,280,32,0,7,34,5,254,0,9,0,52,655,493,1425,2602,0,128,2429,94,1,13,8988,1,15,1346,9,27,7,326,39827,14,10,837,301,4859,3
"Jun 21, 2020",4634,190,44,346,9623,0,107,14,28,1,0,63,NULL,5,8111,100,5,0,26,33415,24,1705,1,1,3,1,0,0,5301,NULL,102,6,13743,33,13,55,34,8,0,52,9,1169,2,1805,34727,14,6090,29615,NULL,1,126227,NULL,25,2,NULL,694,4950,1516,261,109,130,11,1100,12,85,NULL,13,32,11185,8,30,27,90,9,74,326,31,NULL,238,85,154,111,13,0,34,338,3,473,0,88,53,3,0,63,NULL,244,7,12,0,8,8,0,514,60,9585,1,123,121,2193,3638,358,0,1,10,199,50659,52,8430,67,64,302,0,950,137,2237,1530,6,10,109,1002,84,27,11,45,0,1966,42,22,214,581,NULL,29353,9,58,12,0,48,0,NULL,74,0,NULL,300,39941,600,0,98,350,518,19,1267,6,570,23,11,0,11,5,1,0,0,306,169,3,953,10,19,1,690,17,0,54,1,110,0,280,32,0,7,34,5,256,0,9,0,54,662,501,1464,2652,0,131,2465,98,2,14,8989,1,15,1356,9,27,7,326,40597,14,10,845,303,5067,3
"Jun 22, 2020",4634,190,44,351,9742,0,107,14,28,1,0,65,NULL,5,8206,105,5,0,26,34020,24,1707,1,1,3,1,0,0,5321,NULL,102,6,14056,35,13,55,34,8,0,52,9,1177,2,1806,34750,14,6090,29638,NULL,1,126651,NULL,25,2,NULL,710,4974,1527,262,111,135,11,1167,12,85,NULL,13,32,11185,8,30,27,90,9,74,330,31,NULL,247,85,161,112,13,0,35,339,3,480,0,88,53,3,0,63,NULL,248,7,12,0,8,8,0,531,60,9594,1,125,121,2278,3731,363,0,1,10,207,51407,52,8436,67,64,303,0,993,148,2310,1534,8,10,109,1012,86,37,11,48,0,2028,42,22,214,598,NULL,29354,10,58,12,0,47,0,NULL,75,0,NULL,300,39955,602,0,107,360,525,19,1307,6,572,30,11,0,11,5,1,0,0,307,171,3,953,10,19,1,690,19,0,54,1,110,0,280,32,0,7,39,6,257,0,9,0,56,669,521,1502,2736,0,137,2500,99,2,15,8996,1,15,1359,9,27,7,327,41285,14,10,852,308,5093,3
"Jun 23, 2020",4634,190,45,357,9863,0,107,14,28,1,0,67,NULL,6,8359,110,7,0,26,34706,24,1710,1,1,3,1,0,0,5346,NULL,102,6,14525,35,13,55,34,8,0,52,9,1186,2,1808,34768,14,6095,29695,NULL,1,127517,NULL,25,2,NULL,730,5001,1543,263,111,135,18,1251,12,85,NULL,13,32,11321,9,30,28,90,9,74,334,31,NULL,251,95,167,114,13,0,36,340,3,490,0,88,53,3,0,63,NULL,248,7,12,0,8,8,0,547,61,9606,1,128,121,2365,3840,395,0,1,10,208,52771,52,8454,67,74,305,0,1054,152,2404,1540,8,10,109,1035,89,37,11,49,0,2141,42,22,214,618,NULL,29355,10,58,12,0,47,0,NULL,75,0,NULL,300,40044,603,0,113,372,533,19,1346,6,573,37,11,0,11,5,1,0,0,308,172,3,955,17,19,1,693,19,0,54,1,110,0,281,32,0,7,39,7,261,0,9,0,58,675,536,1545,2828,0,140,2535,99,2,15,9013,1,15,1375,9,28,7,327,41983,14,10,861,313,5096,3
"Jun 24, 2020",4634,190,47,362,9996,0,107,14,28,1,0,69,NULL,6,8513,112,7,0,26,35367,24,1716,1,1,3,1,0,0,5368,NULL,103,6,14950,38,14,56,34,8,0,52,9,1204,2,1808,34798,14,6097,29706,NULL,1,128356,NULL,26,2,NULL,730,5025,1559,263,112,142,18,1330,12,85,NULL,13,32,11321,9,30,28,90,9,74,337,32,NULL,259,95,174,116,13,0,36,340,3,495,0,89,53,3,0,63,NULL,249,7,12,0,8,8,0,582,61,9610,1,130,121,2450,3902,405,0,1,10,209,53874,52,8484,67,74,307,0,1088,156,2491,1543,9,10,109,1051,93,37,11,52,0,2246,42,22,216,639,NULL,29357,10,58,13,0,47,0,NULL,78,0,NULL,300,40131,603,0,119,386,542,19,1387,6,576,38,11,0,11,5,1,0,0,308,173,3,963,18,19,1,693,19,0,54,1,110,0,281,33,0,7,39,7,274,0,9,0,58,691,547,1582,2928,0,142,2573,104,2,16,9030,1,15,1396,9,29,7,327,42697,14,10,869,313,5352,3
