Countries,china,greece,albania,belarus,iran,anguilla,croatia,guadeloupe,slovakia,botswana,mongolia,bahrain,china-macao-sar,china-hong-kong-sar,russia,kazakhstan,comoros,namibia,singapore,mexico,isle-of-man,ireland,turks-and-caicos-islands,burundi,saint-martin,british-virgin-islands,laos,wallis-and-futuna-islands,sweden,marshall-islands,australia,myanmar,india,venezuela,togo,sierra-leone,liberia,maldives,uganda,tajikistan,montenegro,philippines,belize,switzerland,italy,martinique,netherlands,france,falkland-islands-malvinas,montserrat,us,saint-helena,uruguay,rwanda,samoa,sudan,turkey,romania,serbia,mali,democratic-republic-of-the-congo,zambia,iraq,costa-rica,cuba,greenland,paraguay,equatorial-guinea,ecuador,suriname,latvia,nepal,somalia,bermuda,chad,kuwait,mayotte,tonga,macedonia,ghana,azerbaijan,mauritania,benin,saint-barthelemy,south-sudan,czech-republic,state-of-palestine,moldova,fiji,haiti,burkina-faso,aruba,saint-vincent-and-the-grenadines,estonia,solomon-islands,norway,barbados,guyana,eritrea,trinidad-and-tobago,cabo-verde,timor-leste,guatemala,lithuania,belgium,curacao,kenya,malaysia,egypt,pakistan,honduras,dominica,liechtenstein,jamaica,bulgaria,brazil,andorra,canada,niger,nicaragua,united-arab-emirates,lesotho,bolivia,kyrgyzstan,colombia,portugal,french-guiana,mauritius,slovenia,ukraine,senegal,congo,bahamas,djibouti,saint-lucia,south-africa,san-marino,new-zealand,morocco,afghanistan,holy-see,spain,angola,thailand,sao-tome-and-principe,gibraltar,channel-islands,caribbean-netherlands,saint-pierre-and-miquelon,ethiopia,saint-kitts-and-nevis,micronesia,tanzania,uk,denmark,vanuatu,el-salvador,armenia,nigeria,uzbekistan,saudi-arabia,zimbabwe,hungary,central-african-republic,malawi,seychelles,sri-lanka,mozambique,monaco,french-polynesia,grenada,israel,bosnia-and-herzegovina,antigua-and-barbuda,japan,libya,cyprus,reunion,austria,guinea-bissau,new-caledonia,tunisia,cayman-islands,luxembourg,viet-nam,south-korea,lebanon,papua-new-guinea,syria,gabon,swaziland,yemen,bhutan,jordan,faeroe-islands,cote-d-ivoire,dominican-republic,panama,bangladesh,argentina,cambodia,oman,indonesia,qatar,gambia,madagascar,germany,western-sahara,sint-maarten,poland,malta,guinea,taiwan,finland,peru,georgia,iceland,algeria,cameroon,chile,brunei-darussalam
"Jul 01, 2020",3,23,45,306,2549,0,54,0,20,0,0,656,0,28,6556,944,0,80,215,5608,0,4,1,0,0,0,0,0,685,0,84,4,19428,230,11,36,24,21,5,105,28,997,4,138,182,0,62,861,0,0,55394,0,7,17,0,316,3242,326,272,21,83,38,2415,294,7,0,39,0,1696,20,3,482,0,0,0,745,40,0,120,393,588,109,0,0,14,149,330,285,0,42,0,0,0,0,0,17,0,3,0,0,40,0,687,7,82,0,307,1,1503,4133,740,0,0,4,165,45135,0,67,0,0,402,12,1094,803,4163,315,264,0,13,664,132,295,0,22,0,8124,0,0,103,319,0,576,7,2,1,1,0,0,0,0,0,0,0,750,26,0,298,523,790,278,3402,14,2,0,41,0,7,14,3,0,0,972,153,0,130,50,1,2,107,0,0,1,1,38,0,50,10,0,14,119,30,32,0,1,0,203,819,913,3775,2667,0,1124,1385,915,0,89,492,0,0,382,1,13,0,22,3264,3,1,365,0,2651,0
"Jul 02, 2020",3,26,82,274,2652,0,81,0,13,0,0,423,0,9,6760,1509,0,8,188,5865,0,12,0,0,0,0,0,0,687,0,81,1,21948,211,6,20,15,18,11,53,40,294,0,102,201,0,77,618,0,0,61388,0,4,21,0,0,3226,450,359,58,67,0,2184,270,5,0,43,0,1126,12,1,473,20,0,2,919,7,0,171,0,572,134,0,0,0,91,322,252,0,65,5,1,0,1,0,6,0,2,12,0,34,0,915,3,89,0,268,3,1485,4339,704,0,1,5,161,48252,0,501,6,0,400,0,1008,962,4101,330,176,0,21,889,129,0,0,11,0,8728,0,2,333,186,0,441,24,6,2,0,0,0,0,0,0,0,0,577,21,0,264,593,626,297,3383,12,9,43,77,0,12,15,0,0,0,1152,182,0,151,17,0,3,68,0,0,3,0,41,0,54,8,0,19,0,35,31,0,3,0,290,810,774,4019,2744,0,1361,1624,894,6,100,393,0,0,371,0,46,1,5,3527,8,5,385,0,2499,0
"Jul 03, 2020",5,28,90,299,2566,0,96,2,20,50,0,573,0,5,6718,1501,6,57,169,6960,0,9,2,21,0,0,0,0,694,0,254,2,22721,264,4,6,14,10,11,0,47,1531,0,127,223,7,75,546,0,0,62088,0,5,18,0,90,3188,420,309,25,122,0,2312,288,8,0,46,1070,1105,14,0,740,0,0,3,813,11,0,162,1254,583,99,0,0,0,133,254,295,0,61,13,0,0,1,0,19,0,6,0,0,81,0,2282,4,129,0,247,5,1412,4087,858,0,0,8,182,42223,0,319,1,0,672,0,1301,925,3395,376,114,0,16,876,110,175,0,21,3,9063,0,0,319,302,0,562,13,1,2,0,0,0,0,0,0,0,0,520,17,0,267,662,454,318,4193,8,6,130,156,0,3,21,0,0,0,944,174,0,194,27,0,2,109,111,0,3,0,43,0,63,34,0,16,107,38,19,0,11,0,252,951,758,3114,2845,0,1374,1301,756,0,109,283,0,0,259,1,71,1,1,3595,4,0,413,0,3549,0
"Jul 04, 2020",3,25,67,273,2449,0,86,0,29,0,0,447,0,11,6632,1644,0,25,185,6959,0,11,1,0,0,0,0,0,364,0,107,7,24015,213,5,9,36,25,19,101,57,1494,2,96,235,0,61,526,0,0,53026,0,3,11,0,0,3139,416,325,18,68,0,2334,310,8,0,36,0,816,4,1,232,17,0,0,631,0,0,145,0,534,122,0,0,0,140,501,227,0,129,7,1,0,2,0,5,0,16,0,0,39,0,1208,5,111,0,389,10,1324,3387,996,0,0,6,180,35231,0,226,0,0,716,0,1290,598,3884,415,355,0,29,914,108,0,0,0,0,10853,0,0,534,348,0,444,18,5,0,0,0,0,0,0,1,0,0,625,0,0,240,580,603,312,4128,73,2,51,115,0,5,30,2,0,0,822,0,0,215,71,3,3,115,0,0,5,0,24,0,63,25,0,10,0,48,8,1,3,0,218,1036,988,3288,2590,0,1177,1447,530,2,216,418,0,1,314,0,49,0,6,3481,5,0,430,0,3759,0
"Jul 05, 2020",8,8,74,284,2560,0,57,0,15,0,0,510,0,10,6736,1452,2,37,136,7138,0,18,2,0,0,0,0,0,315,0,87,0,23932,419,4,9,5,33,15,54,61,2424,0,26,192,0,73,600,0,0,45851,0,1,13,0,104,3123,391,302,27,32,0,2125,375,3,0,42,0,393,29,1,293,36,0,1,638,0,0,114,697,523,52,0,0,0,121,442,142,0,64,0,0,0,0,0,4,1,1,0,3,30,0,747,5,71,0,309,5,1218,3191,805,0,0,7,63,26356,0,219,6,0,683,65,1253,517,3721,330,0,0,21,823,128,0,0,56,0,8773,0,3,393,279,0,447,0,5,1,1,0,0,0,0,0,0,0,517,0,0,270,706,544,312,3580,18,9,0,0,0,2,18,0,0,0,830,0,0,241,57,1,11,115,0,0,2,0,38,0,61,18,0,20,0,36,17,0,14,0,310,1241,1166,2738,2439,0,1072,1607,616,0,213,140,0,0,231,0,40,0,5,3638,3,0,441,0,3686,0
"Jul 06, 2020",4,43,71,250,2613,0,69,0,1,37,0,454,0,17,6611,1403,0,73,183,4835,0,4,1,0,0,0,0,0,251,0,137,3,22510,242,0,5,17,23,17,49,60,2079,0,37,208,0,36,165,0,0,52318,0,4,8,0,127,2954,250,289,1,21,0,1796,245,8,0,29,0,392,20,3,180,9,0,0,703,18,0,78,992,513,69,0,0,0,75,64,92,1,39,13,0,0,1,0,6,0,0,0,0,12,0,724,4,107,0,181,5,969,3344,1022,0,1,4,174,21606,0,399,5,0,528,18,1226,574,3171,233,141,1,16,543,78,0,0,30,0,8971,0,1,164,239,0,739,0,5,1,0,6,0,0,0,0,0,0,352,46,0,250,330,575,342,4207,18,6,64,129,0,1,25,0,0,0,1134,496,2,254,71,1,3,85,25,0,11,0,16,14,46,12,0,14,123,24,19,2,3,1,194,703,1185,3201,2632,0,1557,1209,546,4,309,499,0,0,205,0,0,0,4,2985,2,2,463,0,3026,0
"Jul 07, 2020",8,27,74,199,2637,0,52,0,2,0,5,500,0,14,6368,1109,0,54,156,5061,0,7,1,0,0,0,0,0,278,0,169,0,23135,282,9,25,26,10,22,53,66,1540,0,106,137,0,37,446,0,0,60939,0,5,59,0,103,2864,397,299,17,0,263,2426,245,15,0,46,0,804,20,7,204,9,2,1,601,9,0,120,891,537,76,0,0,0,51,306,235,2,38,3,0,0,1,0,11,0,11,0,0,36,0,815,8,42,0,183,6,1057,2691,722,0,0,5,188,48856,0,232,1,327,532,0,1212,823,4213,288,124,0,23,564,69,0,0,56,0,10134,0,2,228,194,0,828,40,0,3,0,0,0,0,0,0,0,0,582,10,0,280,349,503,308,3392,53,16,38,76,0,4,28,0,0,0,1390,163,0,206,65,1,1,56,0,0,6,0,50,0,44,22,0,0,0,48,13,0,2,0,228,302,957,3027,2979,0,1262,1268,600,0,222,298,0,0,257,1,26,0,5,3575,5,1,475,2324,2463,0
"Jul 08, 2020",7,33,68,221,2691,0,53,0,31,0,2,610,0,24,6562,1376,2,54,158,6461,0,11,6,0,0,0,0,0,533,0,131,1,25571,315,6,12,9,16,7,49,53,2486,0,107,193,0,52,622,0,0,66652,0,9,22,0,87,2832,555,357,10,0,42,2741,350,4,0,52,0,0,31,7,255,13,1,0,762,0,0,162,854,542,63,0,0,0,118,382,330,0,61,0,0,0,8,0,3,0,0,0,0,43,0,624,3,65,0,278,3,1025,2980,763,0,0,8,240,41773,0,267,3,0,445,0,1036,631,4144,445,281,0,24,807,110,264,0,11,0,8810,0,1,164,210,0,954,0,2,0,0,0,0,0,928,0,0,0,631,12,0,259,535,460,422,3036,98,5,38,46,10,13,31,0,0,0,1328,248,0,193,86,3,12,92,0,0,16,0,38,0,62,39,0,0,128,87,21,0,0,0,310,1158,960,3489,3604,0,1210,1853,608,0,101,410,0,0,277,0,61,0,3,3633,5,0,469,0,2064,0
"Jul 09, 2020",9,50,82,187,2079,0,91,0,53,0,0,597,0,42,6509,1962,1,22,125,7222,0,23,0,0,0,0,0,0,334,0,173,2,25790,364,9,14,31,36,28,46,59,1395,0,97,214,0,52,583,0,0,65913,0,3,16,0,74,2785,614,266,12,414,69,2170,649,4,0,84,0,907,29,13,108,10,0,0,833,14,0,166,641,548,39,0,0,0,129,191,195,0,54,2,0,0,8,0,15,0,2,17,0,10,0,1247,4,87,0,447,6,950,3359,550,0,0,6,330,43147,0,371,0,0,532,63,1439,660,5335,420,99,0,13,810,127,0,2,66,0,13674,1,3,308,314,0,976,10,5,2,1,0,0,0,199,0,0,0,643,16,0,278,526,499,472,3183,41,10,91,78,3,60,21,0,0,0,1525,217,3,197,74,2,3,102,0,0,10,0,56,0,50,65,0,0,0,79,38,0,0,0,246,1202,965,3360,3663,0,1518,2657,557,2,209,433,0,0,262,1,184,0,8,3537,5,0,460,0,3134,0
"Jul 10, 2020",4,60,90,193,2262,0,116,6,19,0,0,511,0,38,6635,1726,0,53,191,7516,0,24,11,0,0,0,0,0,369,0,300,7,27761,431,6,15,6,64,7,47,0,1160,3,97,276,6,42,617,0,0,75142,0,8,42,0,46,2728,592,386,34,59,29,2848,360,10,0,98,0,741,32,11,118,0,1,1,740,9,0,205,371,526,77,86,0,0,105,331,258,5,96,15,0,0,2,0,9,0,4,0,0,39,0,961,7,147,2,473,13,981,2751,406,0,0,2,292,45488,0,321,2,0,473,74,1129,934,6803,404,146,0,17,819,98,207,1,13,0,12348,0,2,249,286,0,1182,62,0,1,0,0,0,1,147,1,0,0,512,30,0,298,557,575,463,3159,16,3,59,127,6,300,19,1,0,0,1410,316,1,349,0,3,5,94,52,0,9,0,47,0,45,71,0,22,71,47,24,0,4,0,302,1125,1041,2949,3367,0,1889,1611,520,1,361,390,0,0,265,0,88,2,6,3198,5,0,434,0,3059,0
"Jul 11, 2020",2,40,93,163,2397,0,140,0,23,0,0,431,0,29,6611,1708,3,45,170,7114,0,22,3,0,0,0,0,0,308,0,194,4,27755,375,0,5,35,47,8,49,145,1308,4,111,188,0,81,628,0,1,66042,0,1,47,0,46,2764,698,345,2,66,99,2734,386,7,0,84,0,2036,15,8,70,13,0,0,478,0,0,198,414,531,72,93,0,0,141,380,284,0,35,13,0,0,1,0,3,5,1,0,0,32,0,979,3,112,0,278,8,923,2752,669,0,0,0,211,36678,0,221,0,0,403,0,1452,1009,4586,545,245,0,34,800,132,0,4,0,0,13497,0,1,214,172,0,911,4,14,0,0,0,0,0,282,0,0,0,820,0,0,249,489,664,486,2994,40,6,29,192,0,57,24,0,0,0,1168,317,0,411,47,1,6,74,0,0,5,0,53,1,35,86,0,0,0,57,9,2,3,0,391,1199,1075,2686,3449,0,1083,1671,498,0,435,224,0,0,305,0,75,0,12,3064,8,0,470,257,2756,0
"Jul 12, 2020",7,31,83,165,2186,0,50,0,8,85,3,471,0,37,6615,1798,0,72,178,6292,0,17,2,0,0,0,0,0,106,0,243,1,29108,287,10,17,12,67,15,46,57,2037,0,71,234,0,101,627,0,0,59515,0,1,38,0,0,2753,456,287,5,62,71,2312,365,6,0,128,0,614,0,0,82,8,0,6,836,0,0,136,270,520,80,0,0,0,53,299,174,0,73,3,0,6,0,0,4,0,6,0,0,0,0,757,3,137,0,379,14,912,2521,530,0,0,5,77,25505,0,243,0,0,401,72,1635,1315,5083,292,0,0,14,678,121,0,0,4,0,12058,0,1,203,85,0,896,21,1,2,0,0,0,0,158,0,0,0,650,0,0,283,577,571,484,2779,3,5,0,103,0,106,22,0,0,0,1239,158,0,374,44,7,16,114,0,0,18,0,68,2,44,166,0,0,0,42,76,0,3,0,323,1418,1301,2666,2657,15,1318,1681,470,0,289,138,0,0,370,0,97,0,2,3616,5,0,483,0,3013,0
"Jul 13, 2020",8,23,117,182,2349,0,53,0,1,0,0,535,0,52,6537,1646,0,76,322,4627,0,10,1,78,0,0,0,0,170,0,184,5,28179,242,1,7,14,31,5,44,66,652,0,46,169,0,71,270,0,0,63203,0,2,41,0,66,2742,413,279,1,42,78,2229,440,2,0,32,0,547,39,1,144,13,0,0,614,13,0,86,470,529,91,0,0,127,59,336,57,0,37,0,0,0,0,0,3,0,3,0,0,75,0,387,2,101,0,189,7,931,2753,507,0,0,0,159,21905,3,565,0,0,344,18,987,892,3832,308,221,0,8,612,63,0,0,5,0,11554,0,0,191,4,0,1428,42,3,3,0,4,0,0,206,0,0,0,529,91,0,304,182,595,594,2852,49,13,33,66,0,29,62,0,0,0,1720,104,0,367,79,1,3,51,0,0,40,2,25,0,62,85,0,23,84,40,33,2,4,0,106,974,1540,3099,3099,0,2164,1282,418,0,213,486,0,0,299,0,0,0,0,3797,9,0,494,0,2617,0
"Jul 14, 2020",3,57,96,155,2521,0,52,0,6,0,13,602,0,48,6248,1856,4,3,346,4837,0,32,0,0,0,0,0,0,312,0,270,1,29842,303,10,9,14,39,13,47,539,547,2,120,114,0,53,480,0,0,71696,0,8,38,0,101,2698,637,344,11,60,80,2022,446,4,0,94,0,1033,21,0,116,4,0,4,666,13,0,135,0,543,72,0,0,0,64,198,269,0,0,1,1,0,1,0,17,0,8,0,0,24,0,1130,5,74,0,497,4,929,1979,489,0,0,1,234,43486,3,331,0,301,375,16,1063,598,5621,234,59,0,10,638,45,0,2,2,0,10496,0,1,161,285,0,1577,16,7,4,0,0,0,0,203,0,0,0,397,24,0,325,339,463,494,2692,30,11,35,67,0,19,49,0,0,0,1604,124,0,353,51,1,3,73,0,0,4,0,82,1,33,32,0,22,0,48,18,0,15,0,165,799,923,3163,3645,9,1389,1591,517,0,263,330,0,0,267,0,59,0,0,3744,4,2,527,0,1836,0
"Jul 15, 2020",6,27,85,174,2388,0,126,0,19,0,18,482,0,19,6422,1759,0,96,249,7280,0,13,0,0,0,0,0,0,287,0,237,0,32682,418,9,17,18,30,4,52,78,1310,0,129,162,0,106,390,0,0,75872,0,12,19,0,110,2576,641,351,10,28,138,2110,504,6,0,124,0,705,36,4,116,7,0,1,703,6,0,198,442,559,46,0,0,5,105,300,332,0,104,1,0,0,1,0,10,1,5,0,0,58,0,1202,21,91,1,461,5,913,2165,527,0,0,3,232,39927,1,343,1,0,275,0,1617,975,5271,377,70,1,19,836,126,194,6,6,0,12757,0,2,165,254,0,1910,35,5,1,0,0,2,0,212,0,0,0,537,31,0,342,515,643,496,2671,25,5,6,117,0,6,62,0,0,0,1878,306,0,289,26,2,9,133,0,1,13,0,54,8,39,91,0,19,95,58,10,0,3,0,366,1366,1147,3533,4236,0,1679,1522,450,0,262,486,0,0,264,0,76,0,0,3857,5,0,554,0,1712,0
"Jul 16, 2020",1,29,99,180,2500,0,86,0,24,123,0,524,0,67,6428,1674,7,72,248,6348,0,15,0,34,0,0,0,0,268,0,323,2,35468,426,9,10,14,68,10,46,61,2392,1,123,230,0,99,501,0,0,75734,0,17,38,0,0,2538,777,383,7,36,119,2281,560,2,0,144,0,963,67,1,167,23,2,1,791,35,0,93,695,493,95,85,0,18,134,348,224,0,71,0,2,0,0,0,4,0,2,19,0,114,0,865,5,167,1,421,3,928,2145,930,0,0,1,267,44074,15,435,2,0,281,0,1351,953,8037,341,94,0,19,848,112,136,5,8,1,13172,0,1,283,76,0,1756,31,4,3,0,2,0,0,294,0,0,0,640,32,0,312,554,595,485,2764,273,16,11,98,8,16,53,0,0,0,1939,270,0,383,63,6,4,116,60,0,8,0,133,0,61,57,0,19,0,67,26,0,5,0,151,1072,1130,2733,3637,1,1327,1574,494,14,484,584,0,0,333,0,83,1,0,3862,2,1,585,984,2494,0
"Jul 17, 2020",10,25,55,159,2379,0,98,5,14,0,1,389,0,58,6406,1707,0,46,327,6614,0,32,2,7,3,0,0,0,284,0,425,0,34820,337,17,10,15,14,6,45,59,1787,0,107,231,0,103,785,0,0,77074,0,11,12,0,72,2519,799,392,27,50,190,2023,423,4,0,115,0,1003,39,6,101,0,0,1,553,4,0,163,447,471,51,139,0,20,137,352,230,0,46,7,3,0,4,0,10,0,5,0,3,45,0,870,9,199,1,389,18,703,2085,831,0,1,2,298,34149,3,405,0,0,293,81,1938,803,8934,314,116,0,19,809,63,275,5,10,0,13373,0,1,181,159,0,2088,31,3,1,0,0,1,2,328,0,0,0,686,49,0,250,442,600,541,2613,58,14,16,93,0,10,19,0,0,0,1608,227,2,584,52,2,2,169,25,0,9,0,101,1,60,101,5,19,194,71,24,2,3,0,142,1370,1035,3034,4518,5,1619,1462,421,0,378,509,0,1,353,0,71,2,8,3951,4,0,593,0,2842,0
"Jul 18, 2020",22,19,102,171,2166,0,116,0,11,0,25,531,0,64,6234,1808,0,125,202,7492,0,20,1,0,0,0,0,0,191,0,206,1,37407,292,8,13,3,17,7,48,48,2268,0,116,249,7,127,812,0,0,67430,0,7,54,0,83,2497,889,389,5,75,170,2049,582,1,0,172,0,872,58,4,57,5,1,2,683,0,0,240,488,497,103,0,0,0,128,440,300,0,27,2,0,3,1,0,3,0,7,0,1,75,0,4233,16,261,0,688,9,698,1917,878,0,1,3,196,26697,0,330,2,0,289,71,1946,949,8560,315,146,0,24,847,125,0,9,0,0,13285,0,1,289,72,0,1848,49,7,2,0,0,0,0,344,0,0,0,825,0,0,301,461,653,579,2565,58,22,96,5,0,7,33,0,0,0,1448,253,0,661,87,4,10,134,22,0,12,0,61,0,39,75,0,0,0,116,5,1,5,0,216,1406,853,2709,3223,0,1311,1752,410,15,382,227,0,0,339,2,61,0,17,3963,8,2,601,0,2308,0
"Jul 19, 2020",16,24,82,142,2182,0,92,0,3,70,0,418,0,108,6109,1636,6,44,257,7862,0,10,0,0,0,0,0,0,110,0,361,1,40243,408,4,10,3,36,4,44,116,2162,0,80,218,0,144,812,0,0,64142,0,10,43,0,310,2513,767,396,3,79,168,2310,563,1,0,92,0,586,28,3,156,8,0,0,300,0,0,127,607,388,60,0,0,9,112,345,186,0,78,5,2,6,0,0,0,1,9,0,0,31,0,635,14,207,0,603,15,603,1580,1048,0,0,6,95,24788,0,339,0,0,211,0,2036,1926,6578,247,0,0,6,731,141,0,15,8,0,13449,0,3,221,174,0,1624,18,3,3,0,0,0,0,356,0,0,0,725,0,0,338,415,556,421,2504,133,18,0,97,0,20,56,0,0,0,1016,179,0,511,75,1,4,82,0,0,26,0,100,1,34,84,0,0,0,68,25,0,4,3,207,1336,1207,2459,4231,0,1157,1639,340,0,200,273,0,0,358,1,53,1,17,4090,10,1,535,0,2084,0
"Jul 20, 2020",22,5,81,118,2414,0,25,0,1,0,0,514,0,73,5940,1499,0,97,123,5483,0,6,6,12,0,0,0,0,131,0,267,0,36810,443,5,0,16,33,5,43,95,1436,0,42,190,0,185,328,0,0,59215,0,10,47,0,0,2532,681,359,0,40,178,2163,420,0,0,27,0,564,50,0,186,11,0,0,559,26,0,96,763,369,50,0,0,11,91,367,135,1,0,13,2,6,0,0,6,1,1,0,0,26,0,362,6,187,0,418,21,627,1587,1042,0,0,16,196,21870,4,786,1,0,271,0,1444,611,6727,136,90,0,7,651,138,218,21,9,0,9300,0,1,326,51,0,2414,44,1,0,0,0,0,0,704,0,0,0,579,89,0,361,104,562,707,2429,102,6,63,85,0,6,16,2,0,0,1888,139,0,455,114,0,3,88,0,0,7,0,28,1,26,46,3,26,118,35,13,2,5,0,193,1101,958,2928,4019,0,1739,1693,389,19,104,642,0,0,279,0,46,0,5,4091,11,0,607,0,2099,0
"Jul 21, 2020",11,36,119,135,2625,0,52,0,41,0,0,380,0,61,5842,1630,3,22,399,5340,0,36,0,6,0,0,0,0,226,0,359,0,39168,440,7,16,1,45,7,46,98,1862,2,127,128,0,163,548,0,0,71795,0,32,26,0,135,2524,994,352,2,91,60,2466,277,3,0,69,0,1484,52,1,150,5,0,0,671,16,0,163,559,352,62,0,0,0,168,312,327,0,47,0,2,0,1,0,19,0,2,0,2,36,0,1190,4,201,0,397,15,676,1013,776,0,0,19,325,45138,0,573,8,292,305,0,1409,1108,7033,128,106,0,24,673,37,0,20,7,0,8170,0,1,180,89,0,2408,30,5,0,0,0,0,0,865,0,0,0,444,40,0,375,273,576,567,2476,107,8,13,53,0,0,29,1,0,0,2008,308,0,642,108,2,8,84,5,0,8,0,70,17,45,75,8,18,0,72,10,1,-110,0,219,841,727,3057,5344,26,1487,1655,393,0,395,403,0,0,399,0,62,0,11,4406,10,0,587,365,1654,0
"Jul 22, 2020",14,29,68,173,2586,0,108,0,37,0,0,321,0,112,5862,1685,0,36,310,7081,0,17,1,0,0,0,0,0,297,0,468,2,45599,390,16,4,6,59,0,48,91,1515,1,138,280,0,168,937,0,0,74461,0,21,34,0,110,2453,1030,426,17,92,197,2706,550,13,0,183,0,967,45,4,100,26,0,0,751,15,0,135,683,391,42,88,0,0,207,170,356,0,46,1,0,2,3,0,6,0,11,0,2,47,0,906,3,164,0,637,16,667,1332,734,0,0,1,330,65703,5,543,9,0,236,0,1366,1108,7390,253,32,0,29,829,136,0,25,3,0,13150,0,0,220,112,0,2444,33,6,1,2,0,0,0,452,0,0,0,559,46,0,393,439,543,498,2331,214,19,13,104,0,22,21,1,0,0,2045,328,0,568,88,0,6,102,0,0,5,0,106,7,63,124,3,21,155,47,11,2,7,0,202,1246,753,2744,5782,0,1660,1882,441,34,614,580,0,0,380,2,95,0,11,4463,24,1,594,0,1719,0
"Jul 23, 2020",22,33,108,167,2621,0,104,0,31,0,0,359,0,118,5848,1646,3,120,354,6214,0,7,4,17,0,0,0,0,220,0,410,0,48446,449,22,21,3,17,5,45,97,2151,0,118,306,0,163,997,0,0,71061,0,24,21,0,0,2483,1112,412,0,94,206,2361,768,4,0,113,0,828,58,6,147,10,0,26,687,23,0,122,0,347,40,4,0,28,245,346,307,0,21,4,0,0,2,0,26,0,1,10,0,36,0,1057,4,369,0,796,9,668,1763,757,0,0,6,269,58404,0,432,2,0,254,0,1778,990,7945,230,203,0,27,856,145,0,55,1,1,13104,0,0,302,201,0,2318,39,8,2,2,0,0,0,409,0,0,0,768,42,0,402,469,604,489,2238,90,14,16,153,0,1,25,1,0,0,1990,347,0,728,138,5,1,170,0,0,12,0,80,4,59,156,1,23,0,88,14,0,11,0,268,1572,911,2856,6127,1,1099,1906,373,24,219,672,0,2,418,1,59,0,10,4546,12,1,612,0,2358,0
"Jul 24, 2020",21,25,104,158,2489,0,81,8,29,94,1,462,0,123,5811,1687,0,96,277,8712,0,19,4,0,0,0,1,0,262,0,289,3,48892,650,11,13,18,55,12,44,96,2103,4,143,252,7,191,1060,0,0,79679,0,25,19,0,65,2549,1119,409,9,47,67,2485,540,3,0,111,0,837,71,2,133,0,0,0,753,0,0,128,1385,332,49,0,0,19,231,349,378,0,30,5,1,0,1,0,7,2,1,0,1,30,0,1091,4,220,1,667,21,659,1209,800,0,0,5,270,58574,8,534,0,0,261,0,1117,898,7168,315,165,1,19,972,156,187,42,8,0,13944,0,1,570,53,0,2594,29,10,111,0,1,1,0,760,0,0,0,767,48,0,415,451,591,492,2378,172,18,3,151,6,11,8,0,0,0,1831,305,6,929,110,2,8,115,0,0,19,0,85,1,41,147,1,24,396,55,20,0,15,0,252,1462,1176,2548,5493,4,1145,1761,394,46,360,818,0,3,458,6,61,3,8,4865,19,2,675,186,2546,0
"Jul 25, 2020",34,31,67,156,2316,0,77,0,23,0,0,289,0,133,5871,1740,14,69,513,7819,0,24,2,16,3,0,0,0,138,0,355,2,48472,666,14,3,20,77,17,46,82,1968,1,148,273,0,137,956,0,0,72166,0,8,23,0,83,2505,1284,411,0,34,472,2862,931,9,0,104,0,917,76,1,109,7,0,0,684,0,0,137,794,321,35,0,1,0,278,213,345,0,63,11,1,0,5,0,19,0,8,2,5,38,0,1209,5,352,0,375,23,511,1487,657,0,0,10,189,48503,0,350,0,0,313,88,1204,877,7254,264,81,0,14,1106,130,0,10,0,0,12204,0,0,811,55,0,2106,36,3,2,1,0,0,0,555,0,0,0,766,0,0,429,383,438,592,2201,138,26,5,104,0,6,26,0,0,0,1112,0,0,832,123,6,3,124,0,0,18,0,95,4,113,175,7,19,0,73,0,0,8,1,241,1819,871,2520,4814,23,1067,1868,398,110,125,372,0,25,584,0,60,0,8,3923,13,0,605,0,2289,0
"Jul 26, 2020",46,27,126,130,2333,0,65,0,38,0,0,384,0,128,5765,1494,0,88,481,6970,0,12,5,0,0,0,0,0,42,0,453,2,50525,534,15,15,7,50,15,42,52,1971,0,95,252,0,214,955,0,0,53717,0,18,69,0,0,2521,1120,467,7,30,153,2459,629,17,0,116,0,612,58,13,130,0,0,0,464,0,0,152,1118,417,20,76,0,4,132,163,206,0,37,0,0,0,1,0,6,2,10,0,0,49,0,561,6,528,0,960,13,479,1226,879,0,0,6,115,23598,0,355,8,0,351,127,1825,689,8181,210,0,0,16,920,129,0,16,11,0,11233,0,0,633,121,0,1913,16,9,1,0,0,0,0,720,0,0,0,744,0,0,409,321,555,579,1968,78,11,1,83,0,12,53,0,0,0,1042,548,0,597,122,4,0,134,0,0,9,0,74,3,58,168,23,23,0,69,7,1,14,22,102,2012,1432,2275,4192,0,1147,1492,269,0,429,409,0,5,443,14,81,0,5,4913,14,4,593,0,2198,0
